total_assets,current_assets,cash,current_liabilities,equity,st_debt,lt_debt,total_debt_reported,revenue,ebit,ebitda,interest_expense,pretax_income,net_income,ticker,year,retained_earnings
394106000.0,251428000.0,166547000.0,362734000.0,-169431000.0,58887000.0,44082000.0,102969000.0,139111000.0,-79421000.0,-56249000.0,14990000.0,-94411000.0,-95195000.0,DOTZ3,2022,-508051000.0
,,,,,,,,,,,,,,DOTZ3,2021,
415063000.0,127334000.0,38944000.0,87178000.0,180413000.0,12078000.0,123077000.0,156964000.0,238958000.0,-4404000.0,13554000.0,7726000.0,-12130000.0,-11549000.0,UCAS3,2025,
366975000.0,106980000.0,10341000.0,74812000.0,192382000.0,1577000.0,70831000.0,100970000.0,226559000.0,14304000.0,28539000.0,3718000.0,10586000.0,12449000.0,UCAS3,2024,
349181000.0,122833000.0,26100000.0,83281000.0,189995000.0,4749000.0,49228000.0,79171000.0,217397000.0,14766000.0,23727000.0,1329000.0,13437000.0,15167000.0,UCAS3,2023,
279263000.0,105572000.0,23528000.0,78091000.0,188732000.0,5264000.0,4744000.0,11808000.0,245678000.0,36653000.0,45916000.0,1737000.0,34916000.0,32947000.0,UCAS3,2022,0.0
,,,,,,,,,,,,,,UCAS3,2021,
171659000.0,169159000.0,1434000.0,36236000.0,116223000.0,,,707000.0,70943000.0,-450397000.0,-438024000.0,7301000.0,-457698000.0,-459708000.0,ARND3,2025,-445744000.0
1115380000.0,1080891000.0,2216000.0,807241000.0,290225000.0,,,1028000.0,60084000.0,-21795000.0,-17437000.0,188000.0,-21983000.0,33665000.0,ARND3,2024,14119000.0
297689000.0,287041000.0,24285000.0,16213000.0,280335000.0,,,1042000.0,61699000.0,3943000.0,7146000.0,256000.0,3687000.0,3687000.0,ARND3,2023,4608000.0
298030000.0,232864000.0,1857000.0,17930000.0,278757000.0,,,1321000.0,57028000.0,-15619000.0,-14518000.0,224000.0,-15843000.0,-15843000.0,ARND3,2022,-96700000.0
,,,,,,,,,,,,,,ARND3,2021,
32671000.0,11033000.0,248000.0,17634000.0,-22673000.0,,,,1575000.0,-10103000.0,-10049000.0,6862000.0,-16965000.0,-16965000.0,RCSL3,2025,-312039000.0
46867000.0,14710000.0,5000.0,23137000.0,-17204000.0,,,,19854000.0,-14861000.0,-13674000.0,4858000.0,-19719000.0,-19535000.0,RCSL3,2024,-295074000.0
60626000.0,27981000.0,531000.0,20828000.0,476000.0,0.0,,0.0,56747000.0,-2294000.0,-964000.0,2883000.0,-5177000.0,-5174000.0,RCSL3,2023,-275540000.0
58155000.0,29437000.0,1555000.0,22383000.0,-5533000.0,0.0,,0.0,74091000.0,4398000.0,5544000.0,17022000.0,-12624000.0,-12844000.0,RCSL3,2022,-270362000.0
,,,,,38000.0,0.0,38000.0,,,,,,,RCSL3,2021,
8693163000.0,8268498000.0,93092000.0,10076152000.0,-6510190000.0,,,,6983506000.0,-933299000.0,-900598000.0,107975000.0,-1041274000.0,-1041119000.0,RPMG3,2024,-6738432000.0
5973871000.0,5580496000.0,6000.0,10574138000.0,-5469071000.0,,,,5041332000.0,-916363000.0,-903472000.0,62846000.0,-979209000.0,-979063000.0,RPMG3,2023,-5705697000.0
5044804000.0,4685130000.0,1011000.0,8931289000.0,-4490008000.0,2906000.0,,2906000.0,4981609000.0,-861918000.0,-857191000.0,74034000.0,-935952000.0,-935854000.0,RPMG3,2022,-4736854000.0
4196772000.0,3922555000.0,13000.0,7092326000.0,-3554154000.0,0.0,,0.0,2211159000.0,-289172000.0,-285267000.0,72676000.0,-361848000.0,-361848000.0,RPMG3,2021,-3811221000.0
97969000.0,,3754000.0,,96131000.0,,,,17291000.0,,,,17074000.0,17056000.0,DVFF11,2025,-10251000.0
88589000.0,85691000.0,8037000.0,872000.0,87717000.0,,,,-6061000.0,-6224000.0,-6224000.0,,-6224000.0,-6236000.0,DVFF11,2024,-18665000.0
104103000.0,93149000.0,6505000.0,957000.0,103146000.0,,,,13259000.0,12922000.0,12922000.0,,12922000.0,12725000.0,DVFF11,2023,-3236000.0
101946000.0,85377000.0,5652000.0,1651000.0,100295000.0,,,,3927000.0,10292000.0,10292000.0,,7253000.0,7201000.0,DVFF11,2022,-6087000.0
,92625000.0,,1592000.0,,,,,,4253000.0,4253000.0,,,,DVFF11,2021,
1309190000.0,647421000.0,77595000.0,417546000.0,195075000.0,67066000.0,367388000.0,458138000.0,709955000.0,-189716000.0,-114219000.0,143529000.0,-333245000.0,-341892000.0,IFCM3,2025,-667662000.0
1561466000.0,718075000.0,104776000.0,1244125000.0,-100673000.0,718578000.0,50666000.0,806678000.0,1027088000.0,-1590142000.0,-1460650000.0,149985000.0,-1740127000.0,-1751013000.0,IFCM3,2024,-2295087000.0
3443461000.0,1131846000.0,414148000.0,1027165000.0,1619869000.0,300652000.0,402657000.0,762147000.0,1072489000.0,43605000.0,206082000.0,334428000.0,-290823000.0,-294872000.0,IFCM3,2023,-545468000.0
3209582000.0,997882000.0,293119000.0,1006037000.0,1443344000.0,280487000.0,231810000.0,631857000.0,891301000.0,-118097000.0,23106000.0,145309000.0,-263406000.0,-264939000.0,IFCM3,2022,-325483000.0
,,,,,,,,,,,,,,IFCM3,2021,
1207162000.0,200038000.0,2166000.0,7387573000.0,-7544086000.0,5654769000.0,44203000.0,5703303000.0,561814000.0,-144514000.0,-59162000.0,1177731000.0,-1322245000.0,-1331490000.0,PMAM3,2025,-9888662000.0
1627102000.0,397927000.0,8524000.0,6261203000.0,-6285846000.0,4862767000.0,354311000.0,5223734000.0,459926000.0,-1119587000.0,-1025856000.0,1033637000.0,-2153224000.0,-2138610000.0,PMAM3,2024,-8560807000.0
1784257000.0,388298000.0,85000.0,3867545000.0,-4223510000.0,3245159000.0,466305000.0,3724041000.0,972820000.0,-621035000.0,-510628000.0,756281000.0,-1377316000.0,-1389934000.0,PMAM3,2023,-6426611000.0
1988597000.0,569963000.0,2500000.0,3475280000.0,-2817566000.0,2810146000.0,382145000.0,3204845000.0,2005986000.0,-2370990000.0,-2254379000.0,356835000.0,-2727825000.0,-2701084000.0,PMAM3,2022,-5042338000.0
,,,,,,,,,,,,,,PMAM3,2021,
268373000.0,5322000.0,12000.0,8758000.0,248016000.0,2051000.0,131000.0,2182000.0,2873000.0,-8073000.0,-4202000.0,3200000.0,-11273000.0,-9854000.0,AZTE3,2025,-48505000.0
192262000.0,281000.0,32000.0,9514000.0,154638000.0,1982000.0,307000.0,4021000.0,2198000.0,-57175000.0,-52912000.0,389000.0,-57564000.0,-38651000.0,AZTE3,2024,-38651000.0
1000.0,1000.0,1000.0,0.0,1000.0,0.0,0.0,0.0,,,,,,,AZTE3,2023,0.0
337637000.0,180594000.0,71440000.0,138754000.0,103032000.0,38953000.0,,49960000.0,180765000.0,-49780000.0,-42993000.0,1829000.0,-51609000.0,-52219000.0,SHOW3,2025,-236683000.0
410471000.0,238864000.0,111913000.0,200357000.0,133740000.0,76057000.0,,89189000.0,165654000.0,-50578000.0,-45019000.0,9427000.0,-60005000.0,-69465000.0,SHOW3,2024,-184491000.0
503259000.0,290349000.0,146200000.0,238221000.0,177035000.0,39368000.0,0.0,55312000.0,700768000.0,75317000.0,80211000.0,11880000.0,63437000.0,57374000.0,SHOW3,2023,-115044000.0
513195000.0,315570000.0,180011000.0,281566000.0,111519000.0,41966000.0,40000000.0,91769000.0,328491000.0,16520000.0,22555000.0,20480000.0,-3960000.0,-11065000.0,SHOW3,2022,-172438000.0
,,,,,,80000000.0,,,,,,,,SHOW3,2021,
143689000.0,66771000.0,9140000.0,8099000.0,112748000.0,,,106000.0,22335000.0,-86355000.0,-78046000.0,190000.0,-86545000.0,-86707000.0,ECOM3,2025,-489673000.0
216781000.0,67034000.0,33112000.0,15904000.0,198545000.0,,,2610000.0,23868000.0,-87013000.0,-76021000.0,831000.0,-87844000.0,-87807000.0,ECOM3,2024,-403724000.0
309631000.0,113076000.0,83457000.0,23384000.0,283949000.0,,,547000.0,53988000.0,-203418000.0,-178637000.0,327000.0,-203745000.0,-243817000.0,ECOM3,2023,-317783000.0
583781000.0,209612000.0,147613000.0,49558000.0,532365000.0,,,3995000.0,82437000.0,-93089000.0,-75755000.0,1282000.0,-94371000.0,-81973000.0,ECOM3,2022,-73551000.0
,,,,,,,,,,,,,,ECOM3,2021,
22812000.0,10274000.0,3132000.0,1707000.0,18149000.0,,,1354000.0,26465000.0,-2927000.0,-1665000.0,84000.0,-3011000.0,-4321000.0,ATED3,2025,51000.0
27599000.0,14776000.0,4384000.0,2463000.0,22470000.0,,,1295000.0,34365000.0,2184000.0,3288000.0,53000.0,2131000.0,-1322000.0,ATED3,2024,4372000.0
25945000.0,25307000.0,19559000.0,755000.0,25102000.0,,,190000.0,21243000.0,700000.0,910000.0,17000.0,683000.0,144000.0,ATED3,2023,18103000.0
34991000.0,34287000.0,23650000.0,817000.0,31619000.0,,,305000.0,35894000.0,11333000.0,11534000.0,30000.0,11303000.0,10578000.0,ATED3,2022,23741000.0
,,,,,,,,,,,,,,ATED3,2021,
19760628000.0,8049705000.0,1525981000.0,8078833000.0,-16316375000.0,15678000.0,11938381000.0,11954059000.0,3180421000.0,13098712000.0,13886517000.0,2874698000.0,10224014000.0,9610795000.0,OIBR3,2024,-53687338000.0
26123961000.0,7776492000.0,1790329000.0,14285499000.0,-27318349000.0,4616235000.0,20869622000.0,25485857000.0,4258044000.0,-627635000.0,620724000.0,6217168000.0,-6844803000.0,-5430918000.0,OIBR3,2023,-63298133000.0
29616098000.0,9550596000.0,3005731000.0,10185041000.0,-21878805000.0,1623554000.0,20678937000.0,22302491000.0,10485230000.0,-15776416000.0,-11553502000.0,5847087000.0,-21623503000.0,-19268496000.0,OIBR3,2022,-57902972000.0
76035217000.0,44634067000.0,2917251000.0,26397031000.0,-2670933000.0,2900410000.0,30082708000.0,33659192000.0,10483479000.0,-7170816000.0,-3045524000.0,6335476000.0,-13506292000.0,-10431444000.0,OIBR3,2021,-38689361000.0
608138000.0,181661000.0,25900000.0,661038000.0,-723222000.0,132664000.0,76131000.0,265410000.0,1152103000.0,-125224000.0,-59507000.0,78722000.0,-203946000.0,-203946000.0,PLAS3,2025,-1654987000.0
662858000.0,236174000.0,35510000.0,495741000.0,-519276000.0,127078000.0,116374000.0,318378000.0,1131800000.0,-44143000.0,13129000.0,90060000.0,-134203000.0,-109995000.0,PLAS3,2024,-1451037000.0
679089000.0,214298000.0,16841000.0,479800000.0,-409281000.0,118968000.0,85469000.0,295120000.0,947129000.0,41067000.0,95043000.0,100451000.0,-59384000.0,-714000.0,PLAS3,2023,-1341047000.0
747739000.0,260286000.0,24815000.0,626719000.0,-408567000.0,113959000.0,124964000.0,326987000.0,848190000.0,-30351000.0,22513000.0,65565000.0,-95916000.0,-97121000.0,PLAS3,2022,-1340338000.0
,,,,,,,,,,,,,,PLAS3,2021,
129991000.0,86322000.0,3008000.0,54306000.0,50539000.0,24604000.0,4897000.0,29501000.0,216119000.0,7812000.0,8700000.0,9657000.0,-1845000.0,5386000.0,NUTR3,2025,
107024000.0,75755000.0,1991000.0,38668000.0,45155000.0,13461000.0,1080000.0,14541000.0,200267000.0,19268000.0,20109000.0,5577000.0,13691000.0,10276000.0,NUTR3,2024,
103283000.0,71637000.0,3404000.0,34939000.0,34879000.0,5891000.0,2881000.0,8772000.0,179054000.0,10107000.0,10908000.0,5383000.0,4724000.0,3507000.0,NUTR3,2023,19540000.0
96648000.0,64473000.0,662000.0,26346000.0,31337000.0,3523000.0,6031000.0,9554000.0,174794000.0,16732000.0,17351000.0,5316000.0,11416000.0,8319000.0,NUTR3,2022,17520000.0
,,,,,,,,,,,,,,NUTR3,2021,9617000.0
307039000.0,184374000.0,121348000.0,67888000.0,220337000.0,,,10659000.0,150962000.0,-9060000.0,4824000.0,1273000.0,-10333000.0,-9913000.0,WEST3,2025,-240804000.0
315028000.0,187780000.0,126936000.0,68170000.0,230203000.0,,,10447000.0,167739000.0,-24181000.0,-5286000.0,2019000.0,-26200000.0,-25560000.0,WEST3,2024,-230891000.0
351210000.0,211022000.0,139348000.0,73863000.0,255404000.0,,,15767000.0,196569000.0,-51320000.0,-28876000.0,3433000.0,-54753000.0,-53738000.0,WEST3,2023,-205331000.0
422041000.0,265397000.0,155213000.0,79225000.0,308614000.0,0.0,,30519000.0,256800000.0,-60805000.0,-40537000.0,4513000.0,-65318000.0,-54271000.0,WEST3,2022,-151593000.0
,,,,,2998000.0,,,,,,,,,WEST3,2021,
3638761000.0,1811716000.0,475482000.0,5209502000.0,-1745041000.0,2060266000.0,,2159147000.0,4612367000.0,-1816284000.0,-1816284000.0,1025315000.0,-2841599000.0,-2996138000.0,AGXY3,2024,-3150865000.0
7714016000.0,5553467000.0,738306000.0,6147186000.0,1113385000.0,2420785000.0,0.0,2586818000.0,9399096000.0,604653000.0,604653000.0,1093142000.0,-488489000.0,-374135000.0,AGXY3,2023,-154727000.0
9910493000.0,8207602000.0,1077875000.0,7190670000.0,1485032000.0,1739303000.0,953785000.0,2849948000.0,11592510000.0,939225000.0,1048136000.0,982778000.0,-43553000.0,27957000.0,AGXY3,2022,0.0
6774910000.0,5405111000.0,643563000.0,4860330000.0,1458744000.0,1220184000.0,267428000.0,1600441000.0,6580618000.0,541509000.0,630865000.0,402721000.0,138788000.0,118338000.0,AGXY3,2021,
6991000.0,5885000.0,4433000.0,3847000.0,951000.0,0.0,0.0,0.0,7952000.0,115000.0,933000.0,418000.0,-303000.0,-303000.0,DTCY3,2025,-73812000.0
9755000.0,8877000.0,2613000.0,4451000.0,1244000.0,231000.0,462000.0,693000.0,5913000.0,-764000.0,92000.0,375000.0,-1139000.0,-1139000.0,DTCY3,2024,-73509000.0
5935000.0,2358000.0,890000.0,4735000.0,-3997000.0,1351000.0,716000.0,2067000.0,6334000.0,-3349000.0,-1334000.0,608000.0,-3957000.0,-3957000.0,DTCY3,2023,-72370000.0
11568000.0,4775000.0,501000.0,5415000.0,-40000.0,256000.0,978000.0,1234000.0,9769000.0,466000.0,2782000.0,738000.0,-272000.0,-272000.0,DTCY3,2022,-68413000.0
,,,,,,,,,,,,,,DTCY3,2021,
70200033.0,62587150.0,17413.0,24080005.0,-49168061.0,20754086.0,,20754086.0,28473425.0,5477897.0,5477897.0,2924918.0,2552979.0,2144306.0,HAGA3,2025,-68131284.0
65364391.0,58109098.0,28104.0,23957764.0,-51312367.0,20754086.0,,20754086.0,29529985.0,5358814.0,5358814.0,2365377.0,2993437.0,2563841.0,HAGA3,2024,-70275590.0
61698275.0,52969270.0,22722.0,24832012.0,-53876208.0,20754086.0,0.0,20754086.0,28764252.0,6731674.0,6731674.0,2447109.0,4284565.0,2484364.0,HAGA3,2023,-72839431.0
59270565.0,50054488.0,3605.0,29160501.0,-56360572.0,20754086.0,0.0,20754086.0,28178330.0,8384395.0,8384395.0,2412794.0,5971601.0,5545845.0,HAGA3,2022,-75323795.0
,,,,,,5969271.0,,,,,,,,HAGA3,2021,
480101000.0,236427000.0,384000.0,189547000.0,74470000.0,61703000.0,116445000.0,178148000.0,52054000.0,-31412000.0,-27643000.0,28625000.0,-60037000.0,-60176000.0,LUPA3,2025,-2072638000.0
508795000.0,156539000.0,3515000.0,112399000.0,138380000.0,56264000.0,123437000.0,179701000.0,123127000.0,-14258000.0,-8760000.0,28649000.0,-42907000.0,-31772000.0,LUPA3,2024,-2012462000.0
482769000.0,145711000.0,19907000.0,102918000.0,159563000.0,50633000.0,95027000.0,145660000.0,86269000.0,77027000.0,83524000.0,23766000.0,53261000.0,52649000.0,LUPA3,2023,-1980690000.0
526894000.0,181288000.0,13171000.0,118650000.0,187706000.0,54308000.0,101346000.0,155654000.0,110390000.0,-47573000.0,-38061000.0,21912000.0,-69485000.0,54866000.0,LUPA3,2022,-2041877000.0
,,,,,,,,,,,,,,LUPA3,2021,
54983000.0,7601000.0,3932000.0,2689000.0,39424000.0,0.0,0.0,0.0,2391000.0,-2528000.0,-1519000.0,85000.0,-2613000.0,-2865000.0,EPAR3,2025,-9655000.0
68946000.0,7542000.0,5387000.0,477000.0,55289000.0,0.0,0.0,0.0,24373000.0,968000.0,2456000.0,145000.0,823000.0,-6790000.0,EPAR3,2024,-6790000.0
101563000.0,32267000.0,6896000.0,7582000.0,80079000.0,416000.0,201000.0,617000.0,457471000.0,27500000.0,50653000.0,4480000.0,23020000.0,15554000.0,EPAR3,2023,0.0
315681000.0,232441000.0,33542000.0,157028000.0,114866000.0,56212000.0,23099000.0,88319000.0,1086530000.0,96295000.0,103147000.0,7761000.0,88534000.0,63450000.0,EPAR3,2022,0.0
,,,,,,,,,,,,,,EPAR3,2021,
1834292000.0,585442000.0,30718000.0,662133000.0,443085000.0,25840000.0,559559000.0,892119000.0,1405857000.0,85725000.0,291190000.0,243267000.0,-157542000.0,-94089000.0,TOKY3,2025,-868897000.0
2019441000.0,697717000.0,23036000.0,591058000.0,360011000.0,0.0,614658000.0,1074577000.0,803853000.0,-118080000.0,-13939000.0,45998000.0,-164078000.0,-149179000.0,TOKY3,2024,-774872000.0
798795000.0,454728000.0,152632000.0,195375000.0,471027000.0,36042000.0,0.0,181177000.0,541944000.0,-55051000.0,12600000.0,30094000.0,-85145000.0,-85145000.0,TOKY3,2023,-625693000.0
906980000.0,544896000.0,236323000.0,191278000.0,554049000.0,12623000.0,,175835000.0,637059000.0,-64507000.0,12893000.0,25333000.0,-89840000.0,-89838000.0,TOKY3,2022,-540548000.0
,,,,,,0.0,,,,,,,,TOKY3,2021,
1175825000.0,213020000.0,24803000.0,468535000.0,114904000.0,101969000.0,128926000.0,247785000.0,447089000.0,-1579000.0,15990000.0,28580000.0,-30159000.0,-34365000.0,CTAX3,2025,-1859871000.0
1105551000.0,158203000.0,68431000.0,383260000.0,149270000.0,59539000.0,142056000.0,220713000.0,371753000.0,-77591000.0,-17081000.0,26071000.0,-103662000.0,-140758000.0,CTAX3,2024,-1424150000.0
1444456000.0,344011000.0,59329000.0,401355000.0,290027000.0,83320000.0,119700000.0,228038000.0,307605000.0,486638000.0,587036000.0,11316000.0,475322000.0,589953000.0,CTAX3,2023,-1283393000.0
1707149000.0,401822000.0,99243000.0,1272141000.0,-299926000.0,227449000.0,0.0,394246000.0,672022000.0,-395480000.0,-283568000.0,59761000.0,-455241000.0,-455241000.0,CTAX3,2022,-1509151000.0
,,,,,,,,,,,,,,CTAX3,2021,
18915000.0,802000.0,11000.0,197783000.0,-184053000.0,102956000.0,0.0,102956000.0,2743000.0,-10875000.0,-10875000.0,1359000.0,-12234000.0,-12234000.0,NORD3,2025,-291970000.0
19700000.0,1977000.0,19000.0,125998000.0,-171819000.0,29884000.0,57799000.0,87683000.0,2539000.0,31667000.0,31667000.0,5406000.0,26261000.0,35913000.0,NORD3,2024,-279736000.0
19331000.0,1731000.0,26000.0,167873000.0,-162544000.0,29147000.0,8801000.0,37948000.0,2504000.0,579000.0,579000.0,7604000.0,-7025000.0,-7025000.0,NORD3,2023,-270461000.0
18161000.0,1123000.0,32000.0,159673000.0,-155519000.0,29147000.0,8801000.0,37948000.0,1611000.0,5291000.0,5291000.0,13158000.0,-7867000.0,-7867000.0,NORD3,2022,-263436000.0
,,,,,,,,,,,,,,NORD3,2021,
81814000.0,50729000.0,661000.0,36379000.0,38866000.0,,,18808000.0,77084000.0,-22568000.0,-14130000.0,852000.0,-23420000.0,-23420000.0,FICT3,2025,-43806000.0
1000.0,1000.0,0.0,43000.0,-8483000.0,,,0.0,0.0,-366000.0,-366000.0,0.0,-366000.0,-366000.0,FICT3,2024,-20385000.0
25103000.0,1000.0,0.0,72000.0,16924000.0,,,191000.0,0.0,0.0,0.0,17000.0,0.0,-515000.0,FICT3,2023,2468000.0
35041000.0,34337000.0,23650000.0,3254000.0,23460000.0,,,305000.0,35894000.0,10779000.0,10980000.0,30000.0,10749000.0,10024000.0,FICT3,2022,8125000.0
,,,,,,,,,,,,,,FICT3,2021,
170973000.0,72182000.0,9941000.0,17387000.0,132043000.0,,,,1134000.0,26008000.0,26927000.0,149000.0,25859000.0,12042000.0,RVEE3,2025,0.0
0.0,0.0,0.0,,0.0,,,,0.0,-113000.0,-113000.0,2000.0,-115000.0,-115000.0,RVEE3,2024,-115000.0
1000.0,1000.0,1000.0,0.0,1000.0,,,,,,,,,,RVEE3,2023,0.0
210706000.0,83903000.0,7702000.0,93608000.0,-45467000.0,3878000.0,18053000.0,22190000.0,28779000.0,-16394000.0,-15996000.0,105000.0,-16499000.0,-16883000.0,VIVR3,2025,-2952857000.0
262192000.0,118084000.0,19637000.0,92668000.0,99596000.0,0.0,20117000.0,20526000.0,112726000.0,-207646000.0,-207230000.0,876000.0,-208522000.0,-211508000.0,VIVR3,2024,-2761544000.0
317514000.0,145894000.0,14097000.0,137136000.0,5293000.0,15241000.0,25447000.0,41241000.0,69536000.0,-68304000.0,-67570000.0,3912000.0,-72216000.0,-72724000.0,VIVR3,2023,-2674618000.0
366771000.0,204232000.0,38974000.0,399038000.0,-202328000.0,270036000.0,0.0,271132000.0,121982000.0,-58629000.0,-57392000.0,508000.0,-59137000.0,-34050000.0,VIVR3,2022,-2601894000.0
,,,,,,,,,,,,,,VIVR3,2021,
,635326000.0,3335000.0,623373000.0,-282970000.0,127575000.0,220855000.0,350712000.0,174975000.0,-230505000.0,-229574000.0,3700000.0,-234205000.0,-223216000.0,JFEN3,2025,-3419424000.0
,784020000.0,8363000.0,653546000.0,1525000.0,121444000.0,143444000.0,267709000.0,166984000.0,-216976000.0,-199711000.0,15034000.0,-232010000.0,-223022000.0,JFEN3,2024,-3092319000.0
,846239000.0,20845000.0,1138710000.0,-766921000.0,533579000.0,112175000.0,649031000.0,83904000.0,-102582000.0,-101154000.0,10909000.0,-113491000.0,-61228000.0,JFEN3,2023,-2869297000.0
,965835000.0,7739000.0,1174889000.0,-705693000.0,586851000.0,43249000.0,630715000.0,6597000.0,-112554000.0,-110853000.0,14599000.0,-127153000.0,-123289000.0,JFEN3,2022,-2808069000.0
,,,,,,,,,,,,,,JFEN3,2021,
773000.0,0.0,0.0,5000.0,-6507000.0,,,,0.0,-102000.0,-102000.0,1000.0,-103000.0,-103000.0,MAPT3,2025,-30057000.0
774000.0,1000.0,1000.0,13000.0,-6404000.0,,,,0.0,-159000.0,-159000.0,1000.0,-160000.0,-160000.0,MAPT3,2024,-29954000.0
773000.0,,,5000.0,-6244000.0,,,,0.0,-151000.0,-151000.0,0.0,-151000.0,-151000.0,MAPT3,2023,-29794000.0
773000.0,,,5000.0,-6093000.0,,,,0.0,-167000.0,-167000.0,0.0,-167000.0,-167000.0,MAPT3,2022,-29643000.0
,,,,,,,,,,,,,,MAPT3,2021,
690943000.0,23909000.0,9315000.0,602445000.0,-9899384000.0,,7675526000.0,8578470000.0,82656000.0,-151455000.0,-151033000.0,1032415000.0,-1183870000.0,-1103864000.0,OSXB3,2025,-11560855000.0
1024382000.0,7557000.0,614000.0,955472000.0,-8798348000.0,,6721366000.0,7562194000.0,64419000.0,-1072597000.0,-1072262000.0,850047000.0,-1922644000.0,-1595451000.0,OSXB3,2024,-10456991000.0
1996550000.0,9564000.0,2141000.0,832860000.0,-7198452000.0,,6049337000.0,6839668000.0,45246000.0,-518067000.0,-508856000.0,790002000.0,-1308069000.0,-1188770000.0,OSXB3,2023,-8861540000.0
2746315000.0,27364000.0,17807000.0,770687000.0,-5613922000.0,,5344755000.0,5826848000.0,31857000.0,546382000.0,557847000.0,672824000.0,-126442000.0,-287712000.0,OSXB3,2022,-7270464000.0
,,,,,,,,,,,,,,OSXB3,2021,
393588000.0,149680000.0,7809000.0,339007000.0,-244690000.0,174984000.0,5627000.0,180611000.0,48072000.0,-22205000.0,-20493000.0,27225000.0,-49430000.0,-20752000.0,BDLL3,2025,-464615000.0
545083000.0,239787000.0,17626000.0,495185000.0,-223937000.0,177440000.0,5654000.0,183094000.0,33086000.0,-12079000.0,-10424000.0,27921000.0,-40000000.0,-30783000.0,BDLL3,2024,-444084000.0
571194000.0,265963000.0,26941000.0,308604000.0,-193155000.0,18578000.0,169406000.0,187984000.0,25787000.0,-70316000.0,-68536000.0,22440000.0,-92756000.0,-82440000.0,BDLL3,2023,-413592000.0
661640000.0,301747000.0,8790000.0,285025000.0,-110715000.0,224000.0,166929000.0,167153000.0,27227000.0,-24943000.0,-22355000.0,14093000.0,-39036000.0,65690000.0,BDLL3,2022,-397850000.0
,,,,,,,,,,,,,,BDLL3,2021,
5072000.0,0.0,,1498000.0,1593000.0,1437000.0,,1437000.0,0.0,-3424000.0,-3424000.0,1000.0,-3425000.0,-3425000.0,CCTY3,2025,-3574000.0
0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,-148000.0,-148000.0,1000.0,-149000.0,-149000.0,CCTY3,2024,-149000.0
